id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,sub_grade,is_inc_v,accept_d,issue_d,loan_status,term
178157,177995,14400,14400,474.9947459,12.80%,483.81,D,D4,False,05-12-2007,20-12-2007,Charged Off,36months
178236,178070,12000,12000,2350.0,12.17%,399.55,D,D2,False,05-12-2007,20-12-2007,Fully Paid,36months
178239,176992,7000,7000,1489.84,11.86%,232.04,D,D1,False,05-12-2007,20-12-2007,Fully Paid,36months
178977,175577,25000,25000,5574.987524,9.64%,802.47,B,B4,False,27-12-2007,22-01-2008,Charged Off,36months
179020,178968,9325,9325,683.28,10.91%,304.9,C,C3,False,06-12-2007,20-12-2007,Fully Paid,36months
179897,179879,25000,25000,813.66,12.49%,836.23,D,D3,False,06-12-2007,21-12-2007,Fully Paid,36months
180005,177903,4000,4000,1800.0,7.75%,124.89,A,A3,False,06-12-2007,21-12-2007,Fully Paid,36months
180535,180337,3500,3500,665.32,10.28%,113.4,C,C1,False,07-12-2007,21-12-2007,Fully Paid,36months
180614,180561,24625,24625,917.28,14.07%,842.47,E,E3,False,07-12-2007,21-12-2007,Fully Paid,36months
180675,180658,25000,25000,450.0044283,10.91%,817.41,C,C3,False,07-12-2007,24-12-2007,Charged Off,36months
180712,170292,22550,12000,3050.0,15.96%,421.65,F,F4,False,07-12-2007,21-12-2007,Fully Paid,36months
181036,178271,18000,18000,1123.55,9.33%,575.17,B,B3,False,07-12-2007,24-12-2007,Fully Paid,36months
181590,171765,12000,12000,900.0,13.12%,405.03,D,D5,False,08-12-2007,26-12-2007,Fully Paid,36months
181701,181614,5000,5000,1450.0,12.80%,167.99,D,D4,False,08-12-2007,24-12-2007,Fully Paid,36months
182089,182083,21000,21000,935.87,9.96%,677.22,B,B5,False,08-12-2007,24-12-2007,Fully Paid,36months
182554,182441,4000,4000,1330.04,11.54%,131.99,C,C5,False,09-12-2007,24-12-2007,Fully Paid,36months
182589,182527,8800,8800,706.15,9.33%,281.2,B,B3,False,09-12-2007,24-12-2007,Fully Paid,36months
182845,182839,25000,25000,775.0,9.64%,802.47,B,B4,False,09-12-2007,21-12-2007,Fully Paid,36months
183801,179703,15450,15450,3835.33,10.91%,505.16,C,C3,False,10-12-2007,24-12-2007,Fully Paid,36months
183936,183930,5800,5800,1850.0,7.43%,180.23,A,A2,False,10-12-2007,24-12-2007,Fully Paid,36months
184296,184146,25000,25000,274.9919893,9.33%,798.84,B,B3,False,10-12-2007,27-12-2007,Charged Off,36months
184562,183619,10000,10000,899.9942558,9.33%,319.54,B,B3,False,11-12-2007,24-12-2007,Charged Off,36months
184908,184901,1000,1000,480.39,9.64%,32.1,B,B4,False,11-12-2007,26-12-2007,Fully Paid,36months
185352,105254,6000,6000,522.92,9.64%,192.6,B,B4,False,11-12-2007,26-12-2007,Fully Paid,36months
185684,185669,22350,22350,486.1286614,14.07%,764.64,E,E3,False,12-12-2007,26-12-2007,Charged Off,36months
186499,186347,1000,1000,875.0,7.12%,30.94,A,A1,False,13-12-2007,21-12-2007,Fully Paid,36months
186572,186568,12000,12000,750.0,9.01%,381.66,B,B2,False,13-12-2007,28-12-2007,Fully Paid,36months
186652,184693,9000,9000,1574.998581,12.49%,301.04,D,D3,False,13-12-2007,27-12-2007,Charged Off,36months
186840,186773,20000,20000,877.75,14.38%,687.25,E,E4,False,13-12-2007,26-12-2007,Fully Paid,36months
187464,187430,10000,10000,2298.16,9.64%,320.99,B,B4,False,13-12-2007,31-12-2007,Fully Paid,36months
187671,187665,25000,25000,2850.003931,14.70%,862.97,E,E5,False,13-12-2007,26-12-2007,Charged Off,36months
188937,129893,8000,8000,2500.0,8.07%,250.95,A,A4,False,14-12-2007,28-12-2007,Fully Paid,36months
189379,179800,2800,2800,1100.0,7.43%,87.01,A,A2,False,15-12-2007,28-12-2007,Fully Paid,36months
190811,178126,2000,2000,1861.08,7.75%,62.45,A,A3,False,16-12-2007,28-12-2007,Charged Off,36months
190846,190819,25000,25000,2550.009713,13.75%,851.41,E,E2,False,16-12-2007,04-01-2008,Charged Off,36months
191006,191003,7500,7500,1167.14,10.59%,244.09,C,C2,False,16-12-2007,31-12-2007,Fully Paid,36months
191730,187320,20000,20000,4555.5,14.38%,687.25,E,E4,False,17-12-2007,03-01-2008,Fully Paid,36months
192239,191813,20000,20000,225.0,11.22%,656.86,C,C4,False,17-12-2007,31-12-2007,Fully Paid,36months
192299,190578,16000,16000,1273.91,12.80%,537.57,D,D4,False,17-12-2007,02-01-2008,Fully Paid,36months
192311,187731,10000,10000,800.0,9.64%,320.99,B,B4,False,17-12-2007,02-01-2008,Fully Paid,36months
192616,189776,12000,12000,500.0,9.96%,386.99,B,B5,False,17-12-2007,03-01-2008,Fully Paid,36months
193452,191101,10000,10000,2771.64,8.38%,315.12,A,A5,False,18-12-2007,02-01-2008,Fully Paid,36months
193586,193526,9000,9000,665.93,10.59%,292.91,C,C2,False,18-12-2007,02-01-2008,Fully Paid,36months
193630,192688,4000,4000,1975.0,8.07%,125.48,A,A4,False,18-12-2007,02-01-2008,Fully Paid,36months
194565,194314,12000,12000,2989.03,9.33%,383.45,B,B3,False,19-12-2007,02-01-2008,Fully Paid,36months
194762,194653,15450,15450,750.0,13.43%,523.78,E,E1,False,19-12-2007,03-01-2008,Fully Paid,36months
195618,194605,6000,6000,1300.0,12.17%,199.78,D,D2,False,20-12-2007,08-01-2008,Fully Paid,36months
195655,193651,18000,18000,1631.27,9.33%,575.17,B,B3,False,20-12-2007,03-01-2008,Fully Paid,36months
196027,196018,3000,3000,676.47,9.01%,95.42,B,B2,False,20-12-2007,04-01-2008,Fully Paid,36months
196148,196134,15000,15000,1000.0,9.01%,477.07,B,B2,False,20-12-2007,04-01-2008,Fully Paid,36months
196380,188466,11000,11000,3850.0,8.07%,345.06,A,A4,False,21-12-2007,04-01-2008,Fully Paid,36months
196428,189204,4725,4725,1424.988203,11.22%,155.19,C,C4,False,21-12-2007,08-01-2008,Charged Off,36months
196521,194436,20000,20000,475.0,9.96%,644.97,B,B5,False,21-12-2007,04-01-2008,Fully Paid,36months
196559,185681,3000,3000,1750.0,7.12%,92.8,A,A1,False,21-12-2007,04-01-2008,Fully Paid,36months
196574,188413,9500,9500,475.0,9.96%,306.36,B,B5,False,21-12-2007,04-01-2008,Fully Paid,36months
196863,194670,4350,4350,1304.09,11.54%,143.53,C,C5,False,21-12-2007,04-01-2008,Fully Paid,36months
196910,196900,9000,9000,400.0055589,9.64%,288.89,B,B4,False,21-12-2007,03-01-2008,Charged Off,36months
197019,197013,2750,2750,564.914431,9.33%,87.88,B,B3,False,22-12-2007,07-01-2008,Charged Off,36months
197225,197115,12000,12000,6275.0,9.01%,381.66,B,B2,False,22-12-2007,07-01-2008,Fully Paid,36months
197360,197348,6000,6000,3968.59,11.22%,197.06,C,C4,False,22-12-2007,07-01-2008,Fully Paid,36months
197558,164764,2675,2675,1858.6,8.07%,83.92,A,A4,False,23-12-2007,02-01-2008,Fully Paid,36months
197959,197950,15000,15000,4950.83,9.64%,481.48,B,B4,False,23-12-2007,08-01-2008,Fully Paid,36months
198285,197938,7850,7850,3358.6,9.96%,253.16,B,B5,False,24-12-2007,07-01-2008,Fully Paid,36months
198952,198937,2500,2500,1850.0,7.43%,77.69,A,A2,False,25-12-2007,04-01-2008,Fully Paid,36months
199055,197916,3000,3000,2225.84,10.14%,97.0,B,B4,False,25-12-2007,10-01-2008,Fully Paid,36months
199486,199451,8000,8000,4370.799673,10.46%,259.87,B,B5,False,30-01-2008,19-02-2008,Charged Off,36months
199575,199555,4000,4000,2925.0,7.43%,124.3,A,A2,False,26-12-2007,03-01-2008,Fully Paid,36months
199889,199865,2000,2000,1750.0,13.30%,67.68,D,D4,False,26-12-2007,04-01-2008,Fully Paid,36months
200256,200251,12000,12000,3799.94852,13.30%,406.07,D,D4,False,26-12-2007,09-01-2008,Charged Off,36months
200600,200597,7500,7500,4628.27,9.83%,241.41,B,B3,False,26-12-2007,09-01-2008,Fully Paid,36months
200805,200788,5000,5000,3949.999616,13.93%,170.72,E,E1,False,26-12-2007,09-01-2008,Charged Off,36months
200886,200841,9325,9325,6918.29,8.38%,293.85,A,A5,False,26-12-2007,09-01-2008,Fully Paid,36months
200912,200892,9400,9400,5798.288384,13.30%,318.09,D,D4,False,26-12-2007,08-01-2008,Fully Paid,36months
201285,197188,2000,2000,1610.74,9.20%,63.79,B,B1,False,27-12-2007,08-01-2008,Fully Paid,36months
201479,201440,7000,7000,5942.2,7.43%,217.52,A,A2,False,27-12-2007,11-01-2008,Fully Paid,36months
201909,201801,20000,20000,6803.96,12.36%,667.74,D,D1,False,27-12-2007,09-01-2008,Fully Paid,36months
202270,202156,4000,4000,3899.992159,12.36%,133.55,D,D1,False,27-12-2007,07-01-2008,Charged Off,36months
202379,202352,13025,13025,7657.07,10.14%,421.14,B,B4,False,27-12-2007,14-01-2008,Fully Paid,36months
202406,202401,10000,10000,7030.5,13.62%,339.94,D,D5,False,27-12-2007,11-01-2008,Fully Paid,36months
202712,202709,11200,11200,6700.05,10.78%,365.51,C,C1,False,28-12-2007,11-01-2008,Fully Paid,36months
202720,181632,10000,10000,8925.0,8.07%,313.69,A,A4,False,28-12-2007,11-01-2008,Fully Paid,36months
203367,203345,25000,25000,14127.74,15.83%,876.83,F,F2,False,28-12-2007,11-01-2008,Fully Paid,36months
203424,202222,9325,9325,9075.0,13.62%,316.99,D,D5,False,07-02-2008,22-02-2008,Fully Paid,36months
203532,203522,21000,21000,825.0046962,12.36%,701.12,D,D1,False,28-12-2007,23-01-2008,Charged Off,36months
203554,202908,15000,15000,3307.24,10.14%,485.0,B,B4,False,28-12-2007,14-01-2008,Fully Paid,36months
204428,204314,4000,4000,3300.0,12.36%,133.55,D,D1,False,29-12-2007,10-01-2008,Fully Paid,36months
204576,204491,11500,11500,3025.0,8.38%,362.39,A,A5,False,29-12-2007,14-01-2008,Fully Paid,36months
206181,167318,3500,3500,3425.0,7.12%,108.27,A,A1,False,31-12-2007,14-01-2008,Fully Paid,36months
206360,206195,7200,7200,3050.0,12.36%,240.39,D,D1,False,31-12-2007,14-01-2008,Fully Paid,36months
206839,205197,2000,2000,1500.0,7.43%,62.15,A,A2,False,01-01-2008,10-01-2008,Fully Paid,36months
207148,207023,2100,2100,1575.0,8.38%,66.18,A,A5,False,01-01-2008,11-01-2008,Fully Paid,36months
207387,207374,10000,10000,3528.38,11.09%,327.82,C,C2,False,01-01-2008,22-01-2008,Fully Paid,36months
207910,183496,2225,2225,1725.0,7.43%,69.14,A,A2,False,02-01-2008,11-01-2008,Charged Off,36months
208191,202271,9600,9600,2450.0024,10.78%,313.3,C,C1,False,02-01-2008,16-01-2008,Charged Off,36months
208594,208564,10000,10000,4975.0,11.41%,329.34,C,C3,False,02-01-2008,15-01-2008,Fully Paid,36months
208728,206444,8775,8775,7325.0,12.36%,292.97,D,D1,False,21-01-2008,06-02-2008,Fully Paid,36months
208827,207594,10000,10000,3575.0,8.38%,315.12,A,A5,False,02-01-2008,15-01-2008,Fully Paid,36months
209349,197016,7200,7200,6250.0,8.07%,225.86,A,A4,False,03-01-2008,15-01-2008,Charged Off,36months
209392,209350,2000,2000,1500.0,8.38%,63.03,A,A5,False,03-01-2008,10-01-2008,Fully Paid,36months
209581,209415,16000,16000,14450.0,12.67%,536.57,D,D2,False,03-01-2008,15-01-2008,Charged Off,36months
210194,210137,3800,3800,3450.0,12.04%,126.29,C,C5,False,03-01-2008,15-01-2008,Fully Paid,36months
210287,210254,6000,6000,5700.0,9.51%,192.23,B,B2,False,03-01-2008,15-01-2008,Fully Paid,36months
210778,210769,3000,3000,2800.0,10.14%,97.0,B,B4,False,04-01-2008,16-01-2008,Fully Paid,36months
210784,210596,10000,10000,3563.04,9.20%,318.93,B,B1,False,04-01-2008,18-01-2008,Fully Paid,36months
210884,210855,7000,7000,7000.0,10.78%,228.45,C,C1,False,04-01-2008,15-01-2008,Fully Paid,36months
211126,211085,2200,2200,2175.0,11.72%,72.78,C,C4,False,04-01-2008,16-01-2008,Fully Paid,36months
211133,210644,500,500,475.0,11.41%,16.47,C,C3,False,04-01-2008,14-01-2008,Fully Paid,36months
211586,209087,4000,4000,3975.0,7.75%,124.89,A,A3,False,30-01-2008,08-02-2008,Fully Paid,36months
211723,211606,8000,8000,6600.003782,11.09%,262.26,C,C2,False,04-01-2008,18-01-2008,Charged Off,36months
211860,211817,7500,7500,7327.54,8.38%,236.34,A,A5,False,04-01-2008,17-01-2008,Fully Paid,36months
212737,212440,8000,8000,7877.47,12.04%,265.87,C,C5,False,05-01-2008,18-01-2008,Fully Paid,36months
212894,212055,3250,3250,2899.997337,7.75%,101.47,A,A3,False,05-01-2008,17-01-2008,Charged Off,36months
213020,212984,7000,7000,5525.0,7.75%,218.55,A,A3,False,06-01-2008,18-01-2008,Fully Paid,36months
213427,213418,1200,1200,1200.0,10.14%,38.8,B,B4,False,06-01-2008,11-01-2008,Fully Paid,36months
213551,213530,7500,7500,5470.4,11.41%,247.0,C,C3,False,06-01-2008,18-01-2008,Fully Paid,36months
213732,209340,20000,20000,14775.00187,12.99%,673.79,D,D3,False,07-01-2008,22-01-2008,Charged Off,36months
213846,208394,2450,2450,2375.0,10.78%,79.96,C,C1,False,07-01-2008,18-01-2008,Fully Paid,36months
214363,190375,15000,15000,9083.45,12.04%,498.51,C,C5,False,07-01-2008,22-01-2008,Fully Paid,36months
214388,199014,20000,20000,16941.35434,14.88%,692.14,E,E4,False,07-01-2008,22-01-2008,Charged Off,36months
214572,214566,25000,25000,15100.0,9.51%,800.95,B,B2,False,07-01-2008,22-01-2008,Fully Paid,36months
214968,204307,9000,9000,2451.9,9.83%,289.69,B,B3,False,08-01-2008,22-01-2008,Fully Paid,36months
215142,215085,8400,8400,5550.0,8.38%,264.71,A,A5,False,08-01-2008,22-01-2008,Fully Paid,36months
215531,215518,3500,3500,1584.51,12.67%,117.38,D,D2,False,08-01-2008,23-01-2008,Fully Paid,36months
215577,215185,9000,9000,4583.47,10.78%,293.72,C,C1,False,08-01-2008,22-01-2008,Fully Paid,36months
215865,215855,16800,16800,12077.69,12.67%,563.4,D,D2,False,09-01-2008,22-01-2008,Fully Paid,36months
215897,215882,10000,10000,6350.0,9.20%,318.93,B,B1,False,09-01-2008,22-01-2008,Fully Paid,36months
216013,215970,7200,7200,1065.15,9.51%,230.68,B,B2,False,09-01-2008,23-01-2008,Fully Paid,36months
216083,216070,21000,21000,10850.0,15.20%,730.04,E,E5,False,09-01-2008,22-01-2008,Fully Paid,36months
216181,216160,10000,10000,1800.0,7.75%,312.22,A,A3,False,09-01-2008,23-01-2008,Fully Paid,36months
216508,200052,8000,8000,2375.0,8.07%,250.95,A,A4,False,09-01-2008,24-01-2008,Fully Paid,36months
216540,213030,15000,15000,7102.71,14.25%,514.49,E,E2,False,09-01-2008,24-01-2008,Fully Paid,36months
216698,174214,500,500,500.0,10.46%,16.25,B,B5,False,09-01-2008,23-01-2008,Fully Paid,36months
216940,216937,11200,11200,2081.93,12.04%,372.22,C,C5,False,10-01-2008,24-01-2008,Fully Paid,36months
217041,215591,10000,10000,5300.0,9.51%,320.38,B,B2,False,10-01-2008,23-01-2008,Fully Paid,36months
217100,217064,24625,13875,11600.0,18.36%,504.13,G,G5,False,10-01-2008,25-01-2008,Fully Paid,36months
217118,216587,12500,12500,6024.87,11.72%,413.51,C,C4,False,10-01-2008,24-01-2008,Fully Paid,36months
217723,214389,15000,15000,14976.84,10.14%,485.0,B,B4,False,11-01-2008,28-01-2008,Fully Paid,36months
217788,215783,9300,9300,9052.62,11.72%,307.66,C,C4,False,11-01-2008,25-01-2008,Fully Paid,36months
217987,216798,4000,4000,3952.57,10.78%,130.54,C,C1,False,11-01-2008,23-01-2008,Fully Paid,36months
218282,216136,11000,11000,3910.953973,12.99%,370.59,D,D3,False,11-01-2008,25-01-2008,Charged Off,36months
218325,216568,16000,16000,4325.0,12.99%,539.03,D,D3,False,11-01-2008,25-01-2008,Fully Paid,36months
218331,218047,10000,10000,7906.640998,7.75%,312.22,A,A3,False,11-01-2008,25-01-2008,Charged Off,36months
218343,218321,2150,2150,2124.996529,10.78%,70.17,C,C1,False,11-01-2008,28-01-2008,Charged Off,36months
218680,218656,13500,13500,13478.35,10.78%,440.57,C,C1,False,12-01-2008,25-01-2008,Fully Paid,36months
219000,218997,5500,5500,4475.0,9.20%,175.42,B,B1,False,12-01-2008,24-01-2008,Fully Paid,36months
219070,219037,6000,6000,5350.0,10.46%,194.91,B,B5,False,05-02-2008,19-02-2008,Fully Paid,36months
219178,219169,5000,5000,2094.51,11.72%,165.41,C,C4,False,12-01-2008,24-01-2008,Fully Paid,36months
219315,219312,12000,12000,1279.699934,13.30%,406.07,D,D4,False,12-01-2008,24-01-2008,Charged Off,36months
219425,219409,2500,2500,1750.000057,11.72%,82.71,C,C4,False,12-01-2008,24-01-2008,Charged Off,36months
219967,219919,6000,6000,1601.56,8.38%,189.08,A,A5,False,13-01-2008,24-01-2008,Fully Paid,36months
220023,219944,1850,1850,1825.0,7.12%,57.23,A,A1,False,13-01-2008,28-01-2008,Fully Paid,36months
220873,220762,10000,10000,5786.8,13.30%,338.39,D,D4,False,13-01-2008,28-01-2008,Charged Off,36months
221264,221224,15000,15000,14950.0,12.04%,498.51,C,C5,False,13-01-2008,28-01-2008,Fully Paid,36months
221301,220027,22000,22000,21775.0,12.67%,737.78,D,D2,False,13-01-2008,28-01-2008,Fully Paid,36months
222179,222065,9600,9600,1299.994883,9.20%,306.18,B,B1,False,13-01-2008,24-01-2008,Charged Off,36months
222488,222393,18500,18500,18500.0,9.51%,592.7,B,B2,False,13-01-2008,29-01-2008,Fully Paid,36months
222492,221919,18900,18900,18900.0,10.14%,611.1,B,B4,False,13-01-2008,04-02-2008,Fully Paid,36months
222829,222675,14400,14400,14375.0,9.51%,461.35,B,B2,False,13-01-2008,25-01-2008,Fully Paid,36months
223015,222752,24000,24000,23025.0,15.83%,841.76,F,F2,False,13-01-2008,28-01-2008,Fully Paid,36months
223308,223192,7500,7500,7500.0,10.78%,244.76,C,C1,False,13-01-2008,28-01-2008,Fully Paid,36months
223345,223287,14000,14000,5710.68,10.14%,452.67,B,B4,False,13-01-2008,29-01-2008,Charged Off,36months
223626,223476,20000,20000,19900.0,10.46%,649.68,B,B5,False,13-01-2008,29-01-2008,Fully Paid,36months
223992,223916,7200,7200,7200.0,8.38%,226.89,A,A5,False,13-01-2008,29-01-2008,Fully Paid,36months
224210,218822,15000,15000,14725.0,12.04%,498.51,C,C5,False,13-01-2008,28-01-2008,Fully Paid,36months
224381,223623,25000,25000,16214.38,16.15%,880.78,F,F3,False,13-01-2008,28-01-2008,Charged Off,36months
224541,224356,20000,20000,20000.0,11.41%,658.67,C,C3,False,13-01-2008,28-01-2008,Fully Paid,36months
224614,224538,15000,7000,6875.0,11.72%,231.57,C,C4,False,13-01-2008,29-01-2008,Fully Paid,36months
224894,168432,8000,8000,8000.0,10.14%,258.67,B,B4,False,13-01-2008,28-01-2008,Fully Paid,36months
224984,224951,4800,4800,4750.0,11.09%,157.36,C,C2,False,13-01-2008,28-01-2008,Fully Paid,36months
225054,224975,9000,9000,8750.0,12.36%,300.48,D,D1,False,13-01-2008,28-01-2008,Fully Paid,36months
225812,225734,20000,20000,19900.0,11.41%,658.67,C,C3,False,14-01-2008,28-01-2008,Fully Paid,36months
225897,225868,4000,4000,4000.0,10.14%,129.34,B,B4,False,14-01-2008,28-01-2008,Fully Paid,36months
226154,225530,5000,5000,4500.0,13.93%,170.72,E,E1,False,14-01-2008,28-01-2008,Fully Paid,36months
226735,226604,3000,3000,2925.0,13.30%,101.52,D,D4,False,02-02-2008,08-02-2008,Charged Off,36months
226780,226351,11200,11200,4506.35,10.78%,365.51,C,C1,False,14-01-2008,28-01-2008,Charged Off,36months
227383,227145,10800,10800,10750.0,7.75%,337.19,A,A3,False,14-01-2008,28-01-2008,Fully Paid,36months
227538,227380,12000,12000,12000.0,9.20%,382.72,B,B1,False,14-01-2008,30-01-2008,Fully Paid,36months
227568,226102,12800,12800,12800.0,8.38%,403.36,A,A5,False,14-01-2008,29-01-2008,Fully Paid,36months
227773,227373,9800,9800,2278.09,7.75%,305.97,A,A3,False,14-01-2008,25-01-2008,Fully Paid,36months
228424,228006,20000,20000,19175.0,13.30%,676.78,D,D4,False,14-01-2008,28-01-2008,Fully Paid,36months
228892,228788,23000,23000,8123.71,12.36%,767.89,D,D1,False,14-01-2008,28-01-2008,Charged Off,36months
228923,228859,15000,15000,7123.33,11.09%,491.73,C,C2,False,14-01-2008,28-01-2008,Charged Off,36months
229276,206288,15000,15000,14800.0,11.72%,496.22,C,C4,False,14-01-2008,28-01-2008,Fully Paid,36months
229565,229463,7000,7000,7000.0,10.78%,228.45,C,C1,False,14-01-2008,28-01-2008,Fully Paid,36months
229930,229806,25000,25000,24900.0,11.09%,819.54,C,C2,False,14-01-2008,28-01-2008,Fully Paid,36months
230185,230155,8000,8000,8000.0,10.78%,261.08,C,C1,False,15-01-2008,29-01-2008,Fully Paid,36months
230545,230528,2500,2500,2400.0,10.78%,81.59,C,C1,False,15-01-2008,29-01-2008,Fully Paid,36months
231005,230928,8525,8525,1536.943014,10.78%,278.22,C,C1,False,15-01-2008,28-01-2008,Charged Off,36months
231321,214993,10000,10000,3352.82,7.75%,312.22,A,A3,False,15-01-2008,25-01-2008,Fully Paid,36months
231540,231171,1800,1800,1678.3,11.41%,59.28,C,C3,False,15-01-2008,29-01-2008,Fully Paid,36months
231935,231531,12000,12000,11950.0,8.07%,376.43,A,A4,False,15-01-2008,29-01-2008,Fully Paid,36months
232302,232232,25000,25000,24976.73,9.83%,804.69,B,B3,False,15-01-2008,29-01-2008,Fully Paid,36months
232488,232450,25000,25000,24953.23,10.46%,812.09,B,B5,False,15-01-2008,29-01-2008,Fully Paid,36months
232568,232542,4000,4000,1985.49,10.78%,130.54,C,C1,False,15-01-2008,25-01-2008,Fully Paid,36months
232726,232722,10000,10000,9975.0,11.41%,329.34,C,C3,False,15-01-2008,30-01-2008,Fully Paid,36months
232917,232274,3000,3000,2700.0,11.72%,99.25,C,C4,False,16-01-2008,01-02-2008,Fully Paid,36months
232947,225341,11225,11225,10903.56,13.62%,381.58,D,D5,False,16-01-2008,29-01-2008,Fully Paid,36months
233852,233817,9500,9500,8775.0,10.78%,310.03,C,C1,False,02-02-2008,19-02-2008,Fully Paid,36months
233978,233903,2500,2500,2359.39,8.38%,78.78,A,A5,False,25-01-2008,31-01-2008,Fully Paid,36months
234451,234130,19000,19000,18977.33,9.51%,608.72,B,B2,False,16-01-2008,30-01-2008,Fully Paid,36months
234585,231493,12000,12000,11950.0,9.83%,386.25,B,B3,False,16-01-2008,30-01-2008,Fully Paid,36months
234707,234673,21000,21000,20900.0,9.20%,669.76,B,B1,False,16-01-2008,29-01-2008,Fully Paid,36months
235094,235091,15000,15000,14875.0,9.20%,478.4,B,B1,False,17-01-2008,30-01-2008,Fully Paid,36months
235269,234484,18000,18000,11986.43,8.38%,567.22,A,A5,False,17-01-2008,30-01-2008,Charged Off,36months
235704,235682,10000,10000,9278.49,14.88%,346.07,E,E4,False,17-01-2008,31-01-2008,Fully Paid,36months
236199,216572,20000,20000,19875.0,14.25%,685.99,E,E2,False,17-01-2008,30-01-2008,Fully Paid,36months
237246,237091,8000,8000,7925.0,9.20%,255.15,B,B1,False,18-01-2008,01-02-2008,Fully Paid,36months
